dalubulnong	d a l u b ʔ u l n o ŋ
kagabi	k a ɡ a b i
kamaisa	k a m a ʔ i s a
inuwak	ʔ i n u a k
pulutan	p u l u t a n
alhebrayka	ʔ a l h e b ɾ a j k a
bukangbibig	b u k a ŋ b i b i ɡ
bosaktiba	b o s ʔ a k t i b a
adyus	ʔ a d j u s
labawliknayan	l a b a w l i k n a j a n
tamis	t a m ʔ i s
bulungita	b u l u ŋ ʔ i t a
tatsihaan	t a t s i h a ʔ a n
kamansi	k a m a n s i ʔ
irebisa	ʔ i ɾ e b i s a
anyare	ʔ a n j a ɾ e
opiser	ʔ o p i s e ɾ
magbaluti	m a ɡ b a l u t i ʔ
kalamyas	k a l a m j a s
lipi	l i p i ʔ
kortina	k o ɾ t i n a
pabiyay	p a b i a j
detanggal	d e t a ŋ ɡ a l
onsehan	ʔ o n s e h a n
wantusawa	w a n t u s a w a ʔ
magpahinga	m a ɡ p a h i ŋ a
haba	h a b a ʔ
hilagarya	h i l a ɡ a ɾ j a
malilang	m a l i l a ŋ
mamunga	m a m u ŋ a
mapilit	m a p i l i t
dalubpuhoy	d a l u b p u h o j
magbakal	m a ɡ b a k a l
maik	m a j k
katay	k a t a j
lamgam	l a m ɡ a m
simetriya	s i m e t ɾ i a
mabagyo	m a b a ɡ j o
esensya	ʔ e s e n s j a
inyeksiyon	ʔ i n j e k s i o n
gabi	ɡ a b ʔ i
diskaril	d i s k a ɾ i l
chicsilog	t͡ʃ i k s i l o ɡ
mapanglaw	m a p a ŋ l a w
engklitiko	ʔ e ŋ k l i t i k o
abubor	ʔ a b u b o ɾ
kabuyaw	k a b u j a w
analhesiko	ʔ a n a l h e s i k o
mambibinyag	m a m b i b i n j a ɡ
kulabo	k u l a b o ʔ
maliitan	m a l i ʔ i t a n
abog	ʔ a b o ɡ
chukchak	t͡ʃ u k t͡ʃ a k
disente	d i s e n t e
ipod	ʔ i p o d
imperatibong	ʔ i m p e ɾ a t i b o ŋ
transportasyon	t ɾ a n s p o ɾ t a s j o n
kinakapatid	k i n a k a p a t i d
awdiyobiswal	ʔ a w d i o b i s w a l
buwitre	b u i t ɾ e
ansiyanidad	ʔ a n s i a n i d a d
ganid	ɡ a n i d
shawarma	ʃ a w a ɾ m a
uniberso	ʔ u n i b e ɾ s o
datapwat	d a t a p w a t
doksolohiya	d o k s o l o h i a
kolateral	k o l a t e ɾ a l
magumpisa	m a ɡ ʔ u m p i s a
lamuymoy	l a m u j m o j
paturuan	p a t u ɾ u ʔ a n
pabayaan	p a b a j a ʔ a n
papanatilihin	p a p a n a t i l i h i n
buhanginan	b u h a ŋ i n a n
ninirog	n i n i ɾ o ɡ
dumi	d u m i
ligawintsik	l i ɡ a w ʔ i n t͡ʃ i k
samakatwid	s a m a k a t w i d
gawgaw	ɡ a w ɡ a w
rektanggulo	ɾ e k t a ŋ ɡ u l o
suliranin	s u l i ɾ a n i n
matanggal	m a t a ŋ ɡ a l
upan	ʔ u p a n
yagban	j a ɡ b a n
bangaw	b a ŋ ʔ a w
babahing	b a b a h i ŋ
magmula	m a ɡ m u l a ʔ
abusion	ʔ a b u s j o n
bilding	b i l d i ŋ
ayok	ʔ a j o k
sakapuwego	s a k a p u e ɡ o
kalinga	k a l i ŋ a ʔ
aguhon	ʔ a ɡ u h o n
tsapsoy	t͡ʃ a p s o j
basabasero	b a s a b a s e ɾ o
akompanista	ʔ a k o m p a n i s t a
eksena	ʔ e k s e n a
kamaw	k a m a w
eskulptura	ʔ e s k u l p t u ɾ a
iwak	ʔ i w a k
tabon	t a b o n
kalumpang	k a l u m p a ŋ
rami	ɾ a m i
pakiusapan	p a k i ʔ u s a p a n
palayan	p a l a j a n
balahaw	b a l a h a w
magkantahan	m a ɡ k a n t a h a n
bilugan	b i l u ɡ a n
tupak	t u p a k
salungki	s a l u ŋ k i ʔ
sumpong	s u m p o ŋ
laguslos	l a ɡ u s l o s
matapos	m a t a p o s
pagyagban	p a ɡ j a ɡ b a n
paneham	p a n e h a m
bawtismo	b a w t i s m o
magpakumbaba	m a ɡ p a k u m b a b a ʔ
bungangera	b u ŋ a ŋ e ɾ a
likas	l i k a s
artikulasyon	ʔ a ɾ t i k u l a s j o n
gaong	ɡ a ʔ o ŋ
batingaw	b a t i ŋ a w
kalayaan	k a l a j a ʔ a n
bumaha	b u m a h a ʔ
madrama	m a d ɾ a m a
sagwa	s a ɡ w a ʔ
kompyuteran	k o m p j u t e ɾ a n
indoy	ʔ i n d o j
epron	ʔ e p ɾ o n
enerhiya	ʔ e n e ɾ h i a
parisukat	p a ɾ i s u k a t
kolget	k o l ɡ e t
degri	d e ɡ ɾ i
duldol	d u l d o l
kompiyuter	k o m p i u t e ɾ
lukto	l u k t o ʔ
brokuli	b ɾ o k u l i
balansa	b a l a n s a
kringkring	k ɾ i ŋ k ɾ i ŋ
erehiya	ʔ e ɾ e h i a
palakastinig	p a l a k a s t i n i ɡ
tinedyer	t i n e d j e ɾ
likot	l i k o t
kadagsinan	k a d a ɡ s i n a n
atigin	ʔ a t i ɡ i n
payat	p a j a t
yamutmot	j a m u t m o t
deliberasyon	d e l i b e ɾ a s j o n
pikaporte	p i k a p o ɾ t e
makakaputangina	m a k a k a p u t a ŋ i n a
gantimpagal	ɡ a n t i m p a ɡ a l
umpok	ʔ u m p o k
inhenyero	ʔ i n h e n j e ɾ o
kakumpetensya	k a k u m p e t e n s j a
kudkod	k u d k o d
disinuwebe	d i s i n u e b e
guri	ɡ u ɾ i
probasyon	p ɾ o b a s j o n
minatayin	m i n a t a j i n
pakonsuwelo	p a k o n s u e l o
tutubi	t u t u b i
salahilo	s a l a h i l o
kasalungat	k a s a l u ŋ a t
kolitis	k o l i t i s
tapsilog	t a p s i l o ɡ
baynilya	b a j n i l j a
mangimayo	m a ŋ i m a j o
isain	ʔ i s a ʔ i n
amugis	ʔ a m u ɡ i s
anodinya	ʔ a n o d i n j a
imbita	ʔ i m b i t a
predistinasyon	p ɾ e d i s t i n a s j o n
inspeksyon	ʔ i n s p e k s j o n
agwador	ʔ a ɡ w a d o ɾ
parasyut	p a ɾ a s j u t
absent	ʔ a b s e n t
emosyonal	ʔ e m o s j o n a l
batimiyento	b a t i m i e n t o
dahonpalay	d a h o n p a l a j
miktataghay	m i k t a t a ɡ h a j
inibig	ʔ i n i b i ɡ
matangkad	m a t a ŋ k a d
uhay	ʔ u h a j
estirero	ʔ e s t i ɾ e ɾ o
pagbabagongklima	p a ɡ b a b a ɡ o ŋ k l i m a
pesante	p e s a n t e
unsiyon	ʔ u n s i o n
abduksyon	ʔ a b d u k s j o n
talarok	t a l a ɾ o k
asap	ʔ a s a p
mabilisan	m a b i l i s a n
gulayin	ɡ u l a j i n
kaginuhan	k a ɡ i n u h a n
pagkalito	p a ɡ k a l i t o
dani	d a n i ʔ
magkapitbahay	m a ɡ k a p i t b a h a j
san	s a n
pagmimina	p a ɡ m i m i n a
apritada	ʔ a p ɾ i t a d a
ngino	ŋ i n o
balor	b a l o ɾ
ikaralawa	ʔ i k a ɾ a l a w a
abusibo	ʔ a b u s i b o
ineng	ʔ i n e ŋ
oh	ʔ o
mautak	m a ʔ u t a k
linsad	l i n s a d
protekta	p ɾ o t e k t a
tudlik	t u d l i k
replyan	ɾ e p l a j a n
istambay	ʔ i s t a m b a j
hinlalato	h i n l a l a t o ʔ
badap	b a d a p
trinsera	t ɾ i n s e ɾ a
kulig	k u l i ɡ
anunsiyado	ʔ a n u n s i a d o
reperendum	ɾ e p e ɾ e n d u m
salab	s a l a b
aringkin	ʔ a ɾ i ŋ k i n
pundi	p u n d i
yungyong	j u ŋ j o ŋ
giginto	ɡ i ɡ i n t o ʔ
duwong	d u o ŋ
magopisina	m a ɡ ʔ o p i s i n a
isakatuparan	ʔ i s a k a t u p a ɾ a n
angklahe	ʔ a ŋ k l a h e
paninigarilyo	p a n i n i ɡ a ɾ i l j o
sanwits	s a n w i t͡ʃ
paho	p a h o ʔ
ebulusyon	ʔ e b u l u s j o n
tawiran	t a w i ɾ a n
umabsent	ʔ u m a b s e n t
isasaayos	ʔ i s a s a ʔ a j o s
kawaksing	k a w a k s i ŋ
manahan	m a n a h a n
kasultanan	k a s u l t a n a n
balena	b a l e n a ʔ
luad	l u ʔ a d
sakristan	s a k ɾ i s t a n
sugnayin	s u ɡ n a j i n
alegoriya	ʔ a l e ɡ o ɾ i a
impenyo	ʔ i m p e n j o
basyad	b a s j a d
pumatay	p u m a t a j
aribaybaho	ʔ a ɾ i b a j b a h o
suglaguman	s u ɡ l a ɡ u m a n
sumapayapa	s u m a p a j a p a ʔ
suongin	s u ʔ o ŋ i n
identipikahin	ʔ i d e n t i p i k a h i n
parkingan	p a ɾ k i ŋ a n
walangsala	w a l a ŋ s a l a
kislot	k i s l o t
aksaya	ʔ a k s a j a
galauran	ɡ a l a ʔ u ɾ a n
daras	d a ɾ a s
paasahin	p a ʔ a s a h i n
humagulhol	h u m a ɡ u l h o l
timogkanluran	t i m o ɡ k a n l u ɾ a n
malamlam	m a l a m l a m
bahista	b a h i s t a
negosyo	n e ɡ o s j o
antimonyo	ʔ a n t i m o n j o
mestiso	m e s t i s o
postopis	p o s t ʔ o p i s
kalya	k a l j a ʔ
magpaputi	m a ɡ p a p u t i ʔ
kinsekinse	k i n s e k i n s e
otsootso	ʔ o t͡ʃ o ʔ o t͡ʃ o
pangawanling	p a ŋ ʔ a w a n l i ŋ
huwego	h u e ɡ o
desempleyo	d e s e m p l e o
lili	l i l i ʔ
ismid	ʔ i s m i d
sobrepelis	s o b ɾ e p e l i s
mapangabuso	m a p a ŋ ʔ a b u s o
lamba	l a m b a ʔ
onomatopeya	ʔ o n o m a t o p e a
paraprase	p a ɾ a p ɾ a s e
sulam	s u l a m
direk	d i ɾ e k
sasal	s a s a l
kagamulan	k a ɡ a m u l a n
balaon	b a l a ʔ o n
ngumiti	ŋ u m i t i ʔ
magkumahog	m a ɡ k u m a h o ɡ
bahayitlog	b a h a j ʔ i t l o ɡ
mangalunya	m a ŋ a l u n j a ʔ
inabisuhan	ʔ i n a b i s u h a n
pailalim	p a ʔ i l a l i m
yupi	j u p i ʔ
diyornalismo	d i o ɾ n a l i s m o
magpatrolya	m a ɡ p a t ɾ o l j a
lugnas	l u ɡ n a s
bandyo	b a n d j o
tatakangbislig	t a t a k a ŋ b i s l i ɡ
gambala	ɡ a m b a l a ʔ
lagaringpating	l a ɡ a ɾ i ŋ p a t i ŋ
lutay	l u t a j
akunyador	ʔ a k u n j a d o ɾ
resipe	ɾ e s i p e
baklain	b a k l a ʔ i n
pahiyain	p a h i a ʔ i n
radyador	ɾ a d j a d o ɾ
kalantas	k a l a n t a s
parinig	p a ɾ i n i ɡ
konstitusyon	k o n s t i t u s j o n
laudispiker	l a w d ʔ i s p i k e ɾ
daktinig	d a k t i n i ɡ
masayap	m a s a j a p
tubalan	t u b a l a n
singaw	s i ŋ a w
awting	ʔ a w t i ŋ
pulangpula	p u l a ŋ p u l a
ilat	ʔ i l a t
siyap	s i a p
produksyon	p ɾ o d u k s j o n
salawilis	s a l a w i l i s
piyon	p i o n
malandi	m a l a n d i ʔ
bigaw	b i ɡ a w
pasiyam	p a s i a m
apekta	ʔ a p e k t a
mejo	m e d͡ʒ o
bulok	b u l o k
kabute	k a b u t e
surutso	s u ɾ u t͡ʃ o
magulo	m a ɡ u l o
komyuter	k o m j u t e ɾ
hiramin	h i ɾ a m i n
aspiler	ʔ a s p i l e ɾ
amplipayer	ʔ a m p l i p a j e ɾ
palihan	p a l i h a n
anuwebe	ʔ a n u e b e
espiritwalidad	ʔ e s p i ɾ i t w a l i d a d
gatpuno	ɡ a t p u n o ʔ
opisyal	ʔ o p i s j a l
antiklaymaks	ʔ a n t i k l a j m a k s
kuton	k u t o n
palasurian	p a l a s u ɾ i ʔ a n
bahite	b a h i t e
aroskaldo	ʔ a ɾ o s k a l d o
siksikan	s i k s i k a n
abehamaestra	ʔ a b e h a m a ʔ e s t ɾ a
magaslaw	m a ɡ a s l a w
repetisyon	ɾ e p e t i s j o n
hiraya	h i ɾ a j a ʔ
almowada	ʔ a l m o a d a
nagtataning	n a ɡ t a t a n i ŋ
ulumbubong	ʔ u l u m b u b o ŋ
litid	l i t i d
miktubo	m i k t u b o
mangalandakan	m a ŋ a l a n d a k a n
kumukupas	k u m u k u p a s
ipamigay	ʔ i p a m i ɡ a j
asanorya	ʔ a s a n o ɾ j a
pamilyaridad	p a m i l j a ɾ i d a d
kaopisina	k a ʔ o p i s i n a
kutikuti	k u t i k u t i
sudoweste	s u d o e s t e
potensiyal	p o t e n s i a l
dukalan	d u k a l a n
pamamalo	p a m a m a l o ʔ
praktikalidad	p ɾ a k t i k a l i d a d
tanggi	t a ŋ ɡ i
balitaan	b a l i t a ʔ a n
namumuro	n a m u m u ɾ o
maalingasaw	m a ʔ a l i ŋ a s a w
pinagtalunan	p i n a ɡ t a l u n a n
malabiga	m a l a b i ɡ a ʔ
pisanan	p i s a n a n
kalesa	k a l e s a
kiya	k i a ʔ
eksayted	ʔ e k s a j t e d
anluwagi	ʔ a n l u a ɡ i
goriyon	ɡ o ɾ i o n
dagandam	d a ɡ a n d a m
kabuuran	k a b u ʔ u ɾ a n
balaningdagitab	b a l a n i ŋ d a ɡ i t a b
itay	ʔ i t a j
disturbo	d i s t u ɾ b o
sertamen	s e ɾ t a m e n
kitib	k i t i b
inmortalisasyon	ʔ i n m o ɾ t a l i s a s j o n
abusiyon	ʔ a b u s i o n
kampetse	k a m p e t͡ʃ e
entendido	ʔ e n t e n d i d o
lintilaw	l i n t i l a w
gilidlaraw	ɡ i l i d l a ɾ a w
kamumo	k a m u m o
sayans	s a j a n s
mamangka	m a m a ŋ k a ʔ
paltokkabisa	p a l t o k k a b i s a
vi	v i
payagpag	p a j a ɡ p a ɡ
payt	p a j t
alpombrahin	ʔ a l p o m b ɾ a h i n
talubata	t a l u b a t a ʔ
absentera	ʔ a b s e n t e ɾ a
adhudikasyon	ʔ a d h u d i k a s j o n
magmundo	m a ɡ m u n d o
tatakan	t a t a k a n
malansa	m a l a n s a
bugnitbugnit	b u ɡ n i t b u ɡ n i t
paragatos	p a ɾ a ɡ a t o s
bulaan	b u l a ʔ a n
tsato	t͡ʃ a t o ʔ
ihaadoptiba	ʔ i h a ʔ a d o p t i b a
idawit	ʔ i d a w i t
kakalot	k a k a l o t
pustahan	p u s t a h a n
boltiyo	b o l t i o
tuldik	t u l d i k
sikreto	s i k ɾ e t o
bakasyon	b a k a s j o n
bagsakan	b a ɡ s a k a n
wigwig	w i ɡ w i ɡ
hampok	h a m p o k
labok	l a b o k
kumanan	k u m a n a n
lagdaan	l a ɡ d a ʔ a n
magpagwapo	m a ɡ p a ɡ w a p o
umabay	ʔ u m a b a j
trintas	t ɾ i n t a s
tayuman	t a j u m a n
dalurok	d a l u ɾ o k
yao	j a ʔ o
kahalayan	k a h a l a j a n
romero	ɾ o m e ɾ o
sinukmani	s i n u k m a n i ʔ
leybel	l e j b e l
pornograpiya	p o ɾ n o ɡ ɾ a p i a
sayi	s a j i ʔ
taladalasan	t a l a d a l a s a n
pansiterya	p a n s i t e ɾ j a
banos	b a n o s
kawani	k a w a n i
alabwab	ʔ a l a b w a b
magbabakol	m a ɡ b a b a k o l
hatiin	h a t i ʔ i n
palaasalan	p a l a ʔ a s a l a n
pisi	p i s i ʔ
apula	ʔ a p u l a
pwersahin	p w e ɾ s a h i n
taontaon	t a ʔ o n t a ʔ o n
bulid	b u l i d
aeronawta	ʔ a e ɾ o n a w t a
rosashapon	ɾ o s a s h a p o n
uod	ʔ u ʔ o d
kontinente	k o n t i n e n t e
kakompetensya	k a k o m p e t e n s j a
bentrilokya	b e n t ɾ i l o k j a
astakona	ʔ a s t a k o n a ʔ
alsubispo	ʔ a l s u b i s p o
magsaliksik	m a ɡ s a l i k s i k
aneksyon	ʔ a n e k s j o n
ideya	ʔ i d e a
alkamporado	ʔ a l k a m p o ɾ a d o
toge	t o ɡ e
sikolo	s i k o l o
buntutpage	b u n t u t p a ɡ e
patnugot	p a t n u ɡ o t
sakya	s a k j a ʔ
bistay	b i s t a j
kahalili	k a h a l i l i
kandidato	k a n d i d a t o
inis	ʔ i n i s
anghengho	ʔ a ŋ h e ŋ h o
ribal	ɾ i b a l
magmakaawa	m a ɡ m a k a ʔ a w a ʔ
sinapupunan	s i n a p u p u n a n
litereyt	l i t e ɾ e j t
akauntant	ʔ a k a w n t a n t
teksmeyt	t e k s m e j t
malasado	m a l a s a d o
tahol	t a h o l
mangingisda	m a ŋ i ŋ i s d a ʔ
paggiba	p a ɡ ɡ i b a ʔ
tinalong	t i n a l o ŋ
distorbo	d i s t o ɾ b o
babangluksa	b a b a ŋ l u k s a ʔ
antipodas	ʔ a n t i p o d a s
maalindog	m a ʔ a l i n d o ɡ
makipagbati	m a k i p a ɡ b a t i ʔ
labaskaphay	l a b a s k a p h a j
vigilante	v i d͡ʒ i l a n t e
pasintabi	p a s i n t a b i ʔ
retoke	ɾ e t o k e
alongbani	ʔ a l o ŋ b a n i ʔ
lanlan	l a n l a n
balasador	b a l a s a d o ɾ
pahabain	p a h a b a ʔ i n
luhuran	l u h u ɾ a n
maghikab	m a ɡ h i k a b
uyaw	ʔ u j a w
impluwensiya	ʔ i m p l u e n s i a
iliterasiya	ʔ i l i t e ɾ a s i a
kulto	k u l t o
amplipika	ʔ a m p l i p i k a
maisapinal	m a ʔ i s a p i n a l
bilyaran	b i l j a ɾ a n
magawa	m a ɡ a w a ʔ
titig	t i t i ɡ
bandahali	b a n d a h a l i ʔ
karton	k a ɾ t o n
makikitid	m a k i k i t i d
aksyunista	ʔ a k s j u n i s t a
salungso	s a l u ŋ s o ʔ
mey	m e j
mahusay	m a h u s a j
kolmilyo	k o l m i l j o
ube	ʔ u b e
mababalakid	m a b a b a l a k i d
wagi	w a ɡ i ʔ
palamuhayan	p a l a m u h a j a n
sumahimpapawid	s u m a h i m p a p a w i d
ipagbilin	ʔ i p a ɡ b i l i n
pantao	p a n t a ʔ o
magaan	m a ɡ a ʔ a n
impo	ʔ i m p o
abusyon	ʔ a b u s j o n
suwitik	s u i t i k
ubos	ʔ u b o s
suloy	s u l o j
tagapagsaliksik	t a ɡ a p a ɡ s a l i k s i k
panastan	p a n a s t a n
tsempedak	t͡ʃ e m p e d a k
anwebe	ʔ a n w e b e
sikwan	s i k w a n
salalay	s a l a l a j
igba	ʔ i ɡ b a
kanoonoohan	k a n o ʔ o n o ʔ o h a n
tutpik	t u t p i k
manunulat	m a n u n u l a t
araro	ʔ a ɾ a ɾ o
madlangtao	m a d l a ŋ t a ʔ o
nerbiyos	n e ɾ b i o s
pagkakakilanlan	p a ɡ k a k a k i l a n l a n
palitaw	p a l i t a w
manukan	m a n u k a n
lagayan	l a ɡ a j a n
saykolodyi	s a j k o l o d j i
libing	l i b i ŋ
buntonghininga	b u n t o ŋ h i n i ŋ a
talukab	t a l u k a b
tangkilik	t a ŋ k i l i k
mabosesan	m a b o s e s a n
kumpensasyon	k u m p e n s a s j o n
maykaraan	m a j k a ɾ a ʔ a n
ipinaibaiba	ʔ i p i n a ʔ i b a ʔ i b a
mabalahaw	m a b a l a h a w
kasubhain	k a s u b h a ʔ i n
saykoanalitikal	s a j k o ʔ a n a l i t i k a l
almiskle	ʔ a l m i s k l e
eksehomo	ʔ e k s e h o m o
matrapik	m a t ɾ a p i k
hinahagkan	h i n a h a ɡ k a n
panlasa	p a n l a s a
fotobam	f o t o b a m
marahil	m a ɾ a h i l
salbakuta	s a l b a k u t a
lalanghutan	l a l a ŋ h u t a n
antolohia	ʔ a n t o l o h i a
kamalayan	k a m a l a j a n
marungis	m a ɾ u ŋ i s
magluto	m a ɡ l u t o ʔ
pamuok	p a m u ʔ o k
tinga	t i ŋ a
pastulan	p a s t u l a n
yukayok	j u k a j o k
habulin	h a b u l i n
mariin	m a ɾ i ʔ i n
detoro	d e t o ɾ o
poot	p o ʔ o t
magmaniobra	m a ɡ m a n i ʔ o b ɾ a
gerlprend	ɡ e ɾ l p ɾ e n d
karimarimarim	k a ɾ i m a ɾ i m a ɾ i m
realismong	ɾ e a l i s m o ŋ
agwapwerte	ʔ a ɡ w a p w e ɾ t e
batlag	b a t l a ɡ
katulalaan	k a t u l a l a ʔ a n
boluntir	b o l u n t i ɾ
salikmata	s a l i k m a t a
patotsina	p a t o t͡ʃ i n a
anghelikal	ʔ a ŋ h e l i k a l
duhagi	d u h a ɡ i
higute	h i ɡ u t e
ulupista	ʔ u l u p i s t a ʔ
ginsa	ɡ i n s a
labahan	l a b a h a n
hampas	h a m p a s
panibahala	p a n i b a h a l a ʔ
en	ʔ e n
pinal	p i n a l
mampat	m a m p a t
pulupeta	p u l u p e t a
resitasyon	ɾ e s i t a s j o n
manghihipo	m a ŋ h i h i p o ʔ
pamamahagi	p a m a m a h a ɡ i
eronautika	ʔ e ɾ o n a w t i k a
pistatso	p i s t a t͡ʃ o
mamamakyu	m a m a m a k j u
manunupot	m a n u n u p o t
bermelyon	b e ɾ m e l j o n
kwarentahin	k w a ɾ e n t a h i n
akostumbrado	ʔ a k o s t u m b ɾ a d o
buldoser	b u l d o s e ɾ
serbidor	s e ɾ b i d o ɾ
elikoptero	ʔ e l i k o p t e ɾ o
sagal	s a ɡ a l
awtobus	ʔ a w t o b u s
rondalya	ɾ o n d a l j a
manalangin	m a n a l a ŋ i n
hapunan	h a p u n a n
tsubasko	t͡ʃ u b a s k o
plansahan	p l a n s a h a n
kupit	k u p i t
kansi	k a n s i
kuwaki	k u a k i ʔ
yakyak	j a k j a k
dalubbanwa	d a l u b b a n w a
padulasan	p a d u l a s a n
syokoy	s j o k o j
adhesibo	ʔ a d h e s i b o
maharos	m a h a ɾ o s
pluwido	p l u i d o
ritwal	ɾ i t w a l
patalastas	p a t a l a s t a s
almuhada	ʔ a l m u h a d a
takawkursunada	t a k a w k u ɾ s u n a d a
laginglungti	l a ɡ i ŋ l u ŋ t i ʔ
pagsasaayos	p a ɡ s a s a ʔ a j o s
sutsua	s u t͡ʃ u a
punongguro	p u n o ŋ ɡ u ɾ o ʔ
pakielam	p a k i ʔ e l a m
tinatalunan	t i n a t a l u n a n
pangineksiyon	p a ŋ ʔ i n e k s i o n
klabos	k l a b o s
bikalot	b i k a l o t
tseklis	t͡ʃ e k l i s
pagangkat	p a ɡ ʔ a ŋ k a t
walangkuwenta	w a l a ŋ k u e n t a
ampanghi	ʔ a m p a ŋ h i
ensenyansa	ʔ e n s e n j a n s a
tansya	t a n s j a
sapnit	s a p n i t
bigyan	b i ɡ j a n
amortisasyon	ʔ a m o ɾ t i s a s j o n
silinyador	s i l i n j a d o ɾ
ugaga	ʔ u ɡ a ɡ a ʔ
absorpsiyon	ʔ a b s o ɾ p s i o n
lugas	l u ɡ a s
hwegodeanilyo	h w e ɡ o d e ʔ a n i l j o
bagyuhin	b a ɡ j u h i n
pinga	p i ŋ a
tsunami	t͡ʃ u n a m i
akompaniya	ʔ a k o m p a n i a
magseks	m a ɡ s e k s
mulinilyo	m u l i n i l j o
probinsiyana	p ɾ o b i n s i a n a
pingki	p i ŋ k i ʔ
kapbulog	k a p b u l o ɡ
hakot	h a k o t
tolda	t o l d a
duag	d u a ɡ
bembe	b e m b e ʔ
oraorada	ʔ o ɾ a ʔ o ɾ a d a
plotilya	p l o t i l j a
homosekswalidad	h o m o s e k s w a l i d a d
lapyalimbagan	l a p j a l i m b a ɡ a n
sitasyon	s i t a s j o n
tamishanghang	t a m i s h a ŋ h a ŋ
dalampasig	d a l a m p a s i ɡ
teokrasya	t e o k ɾ a s j a
manlaban	m a n l a b a n
reunyon	ɾ e ʔ u n j o n
propesiya	p ɾ o p e s i a
onorable	ʔ o n o ɾ a b l e
alimpungat	ʔ a l i m p u ŋ a t
pagtalikod	p a ɡ t a l i k o d
kort	k o ɾ t
egemoniya	ʔ e ɡ e m o n i a
abuor	ʔ a b u ʔ o ɾ
kaakitakit	k a ʔ a k i t ʔ a k i t
akli	ʔ a k l i
katerpilar	k a t e ɾ p i l a ɾ
tagilayiw	t a ɡ i l a j ʔ i w
aguhas	ʔ a ɡ u h a s
luglog	l u ɡ l o ɡ
atangya	ʔ a t a ŋ j a
samyo	s a m j o
ora	ʔ o ɾ a
biruin	b i ɾ u ʔ i n
tungkulin	t u ŋ k u l i n
kopo	k o p o
kapandakan	k a p a n d a k a n
heyograpiya	h e o ɡ ɾ a p i a
aawat	ʔ a ʔ a w a t
barongbakal	b a ɾ o ŋ b a k a l
umurong	ʔ u m u ɾ o ŋ
hinsa	h i n s a
kutsada	k u t s a d a
taling	t a l i ŋ
hurisdiksiyon	h u ɾ i s d i k s i o n
persiyana	p e ɾ s i a n a
indibidwalismo	ʔ i n d i b i d w a l i s m o
malagata	m a l a ɡ a t a ʔ
katalaghayan	k a t a l a ɡ h a j a n
albay	ʔ a l b a j
salin	s a l i n
itbulaga	ʔ i t b u l a ɡ a ʔ
maglolo	m a ɡ l o l o
surian	s u ɾ i ʔ a n
lutolutuan	l u t o ʔ l u t u ʔ a n
saliwa	s a l i w a ʔ
anito	ʔ a n i t o
maginterbiyu	m a ɡ ʔ i n t e ɾ b i u
karisma	k a ɾ i s m a
bottomesa	b o t o m e s a
kahiraman	k a h i ɾ a m a n
matae	m a t a ʔ e
tagway	t a ɡ w a j
pirurutong	p i ɾ u ɾ u t o ŋ
kasalaulaan	k a s a l a ʔ u l a ʔ a n
aibutod	ʔ a ʔ i b u t o d
kainaman	k a ʔ i n a m a n
tsakon	t͡ʃ a k o n
bulta	b u l t a
artikulo	ʔ a ɾ t i k u l o
alkoholisahin	ʔ a l k o h o l i s a h i n
banlat	b a n l a t
pabasa	p a b a s a
hilaganya	h i l a ɡ a n j a
lupagi	l u p a ɡ i ʔ
atraksiyon	ʔ a t ɾ a k s i o n
desoras	d e s ʔ o ɾ a s
kutyara	k u t j a ɾ a
masasama	m a s a s a m a
busisi	b u s i s i ʔ
espesyal	ʔ e s p e s j a l
maria	m a ɾ i a
nasyonalidad	n a s j o n a l i d a d
halikayo	h a l i k a j o
balnisukat	b a l n i s u k a t
sabongera	s a b o ŋ e ɾ a
samasam	s a m a s a m
katesismo	k a t e s i s m o
kalaykay	k a l a j k a j
akustiks	ʔ a k u s t i k s
batugan	b a t u ɡ a n
saklob	s a k l o b
desimpeksiyon	d e s i m p e k s i o n
pasabog	p a s a b o ɡ
bura	b u ɾ a
mapusyaw	m a p u s j a w
pangaral	p a ŋ a ɾ a l
langkap	l a ŋ k a p
maragsa	m a ɾ a ɡ s a ʔ
alalahanin	ʔ a l a l a h a n i n
labyu	l a b j u
saluong	s a l u ʔ o ŋ
panauhan	p a n a ʔ u h a n
lakambini	l a k a m b i n i
sinasabunutan	s i n a s a b u n u t a n
galawang	ɡ a l a w a ŋ
sumatotal	s u m a t o t a l
pinakamalaki	p i n a k a m a l a k i
kiromansiya	k i ɾ o m a n s i a
mababait	m a b a b a ʔ i t
pinipig	p i n i p i ɡ
labanderiya	l a b a n d e ɾ i a
ginaw	ɡ i n a w
lunsad	l u n s a d
pilantropiya	p i l a n t ɾ o p i a
humatsing	h u m a t͡ʃ i ŋ
tumakbo	t u m a k b o
tubigtabang	t u b i ɡ t a b a ŋ
muna	m u n a
tulugmanok	t u l u ɡ m a n o k
balngawsukat	b a l ŋ a w s u k a t
pasabugin	p a s a b u ɡ i n
ingklitik	ʔ i ŋ k l i t i k
hunos	h u n o s
pilikmata	p i l i k m a t a
laab	l a ʔ a b
kaniya	k a n i a
liha	l i h a ʔ
amanwensis	ʔ a m a n w e n s i s
pinansiyal	p i n a n s i a l
iniksyon	ʔ i n i k s j o n
putulan	p u t u l a n
rambulan	ɾ a m b u l a n
radikal	ɾ a d i k a l
